Lake.Name,Date.Sampled,Month,Measure,Achnanthidium.minutissimum,Actinastrum.hantzschii,Actinastrum.sp,Amphora.sp,Anabaena.sp,Anabaenopsis.sp,Anathece.clathrata,Ankistrodesmus.bernardii,Ankistrodesmus.spiralis,Ankistrodesmus.stipitatus,Ankyra.ancora,Ankyra.judayi,Aphanizomenon.flosaquae,Aphanizomenon.gracile,Aphanizomenon.skujae,Aphanizomenon.yezoense,Aphanocapsa.delicatissima,Aphanocapsa.elachista,Aphanocapsa.rivularis,Aphanocapsa.sp,Aphanothece.nidulans,Aphanothece.sp,Apocalathium.aciculiferum,Asterionella.formosa,Aulacoseira.ambigua,Aulacoseira.granulata,Aulacoseira.sp,Binuclearia.lauterbornii,Bitrichia.chodatii,Bitrichia.ollula,Botryococcus.sp,Ceratium.hirundinella,Chaetoceros.holsaticus,Chaetoceros.muelleri,Chaetoceros.simplex,Chaetoceros.sp,Chlamydocapsa.planctonica,Chlamydomonas.globosa,Chlamydomonas.sagittula,Chlamydomonas.snowiae,Chlamydomonas.sp,Chlorella.sp,Chlorolobion.braunii,Chloromonas.frigida,Chromulina.sp,Chromulinaceae,Chroococcus.dispersus,Chroococcus.sp,Chrysoikos.skujae,Chrysolykos.planctonicus,Chrysophyceae,Chrysosphaerella.longispina,Cladophora.sp,Closteriopsis.longissima,Closterium.acutum.var.variabile,Closterium.sp,Coccolithophyceae,Cocconeis.pediculus,Cocconeis.placentula,Cocconeis.sp,Codonosigopsis.sp,Coelastrum.astroideum,Coelastrum.microporum,Coelastrum.sphaericum,Coenochloris.fottii,Coenocystis.sp,Comasiella.arcuata.var.platydisca,Cosmarium.bioculatum,Cosmarium.granatum,Cosmarium.sp,Cosmarium.subcrenatum,Crucigenia.quadrata,Crucigenia.tetrapedia,Cryptomonas.curvata,Cryptomonas.erosa,Cryptomonas.marssonii,Cryptomonas.phaseolus,Cryptomonas.pyrenoidifera,Cryptomonas.tenuis,Cuspidothrix.issatschenkoi,Cyclotella.choctawhatcheeana,Cyclotella.meneghiniana,Cylindrospermum.minimum,Cylindrotheca.gracilis,Cymbella.sp,Cymbopleura.cuspidata,Delicata.delicatula,Denticula.sp,Desmarella.moniliformis,Desmodesmus.bicaudatus,Desmodesmus.bicellularis,Desmodesmus.intermedius,Desmodesmus.opoliensis,Diatoma.tenuis,Diatoma.vulgaris,Dictyosphaerium.ehrenbergianum,Dictyosphaerium.subsolitarium,Dinobryon.acuminatum,Dinobryon.bavaricum,Dinobryon.borgei,Dinobryon.dilatatum,Dinobryon.divergens,Dinobryon.sociale,Dinobryon.sociale.var.americanum,Dinobryon.sociale.var.stipitatum,Dinobryon.sp,Diplochloris.decussata,Diplochloris.lunata,Diplochloris.sp,Discostella.pseudostelligera,Dolichospermum.affine,Dolichospermum.crassum,Dolichospermum.flosaquae,Dolichospermum.mendotae,Dolichospermum.planctonicum,Dolichospermum.sigmoideum,Dolichospermum.solitarium,Dolichospermum.spiroides,Elakatothrix.gelatinosa,Elakatothrix.genevensis,Entomoneis.paludosa,Epipyxis.sp,Eremosphaera.eremosphaeria,Eremosphaera.gigas,Eudorina.elegans,Eudorina.sp,Euglena.sp,Eutetramorus.sp,Fragilaria.capucina,Fragilaria.crotonensis,Fragilariaceae,Franceia.droescheri,Glenodinium.sp,Gloeocystis.sp,Gloeotila.sp,Gloeotrichia.echinulata,Gloeotrichia.sp,Golenkinia.radiata,Gomphonema.sp,Gomphosphaeria.aponina,Goniochloris.mutica,Gregiochloris.lacustris,Gymnodinium.lantzschii,Gymnodinium.mitratum,Gymnodinium.sp,Hyaloraphidium.contortum,Katablepharis.ovalis,Kephyrion.boreale,Kephyrion.cupuliforme,Kirchneriella.lunaris,Kirchneriella.obesa,Korshikoviella.sp,Lagerheimia.ciliata,Lagerheimia.genevensis,Lagerheimia.longiseta,Lagerheimia.quadriseta,Lagerheimia.subsalsa,Lanceola.spatulifera,Lepocinclis.acus,Lepocinclis.sp,Limnococcus.limneticus,Limnoraphis.birgei,Limnothrix.lauterbornii,Limnothrix.sp,Lindavia.bodanica,Lindavia.michiganiana,Mallomonas.caudata,Mallomonas.pseudocoronata,Mallomonas.sp,Melosira.varians,Merismopedia.elegans,Merismopedia.glauca,Merismopedia.tenuissima,Merismopedia.warmingiana,Messastrum.gracile,Micractinium.pusillum,Microcystis.aeruginosa,Microcystis.ichthyoblabe,Microcystis.wesenbergii,Monactinus.simplex,Monoraphidium.circinale,Monoraphidium.contortum,Monoraphidium.convolutum,Monoraphidium.dybowskii,Monoraphidium.griffithii,Monoraphidium.irregulare,Monoraphidium.komarkovae,Monoraphidium.minutum,Monoraphidium.skujae,Monosiga.sp,Monosiga.varians,Mougeotia.sp,Mucidosphaerium.pulchellum,Naiadinium.polonicum,Navicula.sp,Neglectella.solitaria,Nephrocytium.agardhianum,Nephrocytium.lunatum,Nitzschia.acicularis,Nitzschia.paleacea,Nitzschia.sp,Nodularia.spumigena,Ochromonas.sp,Oocystis.apiculata,Oocystis.borgei,Oocystis.lacustris,Oocystis.naegelii,Oocystis.parva,Oocystis.pusilla,Oocystis.submarina,Oscillatoria.rosea,Oscillatoria.sancta,Paraphysomonas.bourrellyi,Parvodinium.inconspicuum,Parvodinium.umbonatum,Pediastrum.duplex,Pedinella.sp,Peridinium.sp,Phacus.acuminatus,Phacus.curvicauda,Phacus.sp,Phormidium.sp,Pinnularia.sp,Plagioselmis.nannoplanctica,Planktolyngbya.contorta,Planktolyngbya.limnetica,Planktothrix.agardhii,Plectonema.sp,Podohedra.sp,Pseudanabaena.limnetica,Pseudanabaena.mucicola,Pseudanabaena.redekei,Pseudokephyrion.attenuatum,Pseudokephyrion.ellipsoideum,Pseudokephyrion.minutissimum,Pseudokephyrion.spirale,Pseudopediastrum.boryanum,Pseudoschroederia.antillarum,Quadrigula.chodatii,Quadrigula.closterioides,Raphidocelis.danubiana,Rhabdoderma.irregulare,Rhabdoderma.lineare,Rhabdogloea.smithii,Rhabdomonas.sp,Rhodomonas.lens,Rhoicosphenia.abbreviata,Romeria.chlorina,Romeria.leopoliensis,Scenedesmus.balatonicus,Scenedesmus.bijugus,Scenedesmus.ellipticus,Scenedesmus.obtusus,Scenedesmus.obtusus.f.disciformis,Scenedesmus.pecsensis,Scenedesmus.quadricauda,Schroederia.indica,Schroederia.setigera,Snowella.arachnoidea,Snowella.lacustris,Sphaerocystis.schroeteri,Spiniferomonas.sp,Staurastrum.chaetoceras,Staurastrum.paradoxum,Staurastrum.smithii,Staurastrum.sp,Stauridium.tetras,Staurodesmus.cuspidicurvatus,Stelexomonas.dichotoma,Stephanodiscaceae,Stephanodiscus.niagarae,Stephanodiscus.parvus,Stephanodiscus.sp,Stichogloea.doederleinii,Stichogloea.globosa,Surirella.sp,Synechococcus.sp,Synechocystis.sp,Synedra.cyclopum,Synedra.sp,Synura.sp,Tabellaria.flocculosa,Tetrachlorella.alternans,Tetradesmus.bernardii,Tetradesmus.dimorphus,Tetradesmus.obliquus,Tetraëdron.caudatum,Tetraëdron.minimum,Tetraëdron.minimum.var.tetralobulatum,Tetraëdron.trigonum,Tetraselmis.cordiformis,Trachelomonas.dybowskii,Trachelomonas.volvocina,Treubaria.setigera,Treubaria.triappendiculata,Ulnaria.ulna,Uroglena.sp,Urosolenia.eriensis,Urosolenia.longiseta,Willea.crucifera,Willea.rectangularis,Woloszynskia.ordinata,Woronichinia.compacta,Woronichinia.naegeliana
GREGOIRE LAKE,2017-08-23,Aug,Biomass,0,0,0,0,0,0,0,0,0,0,0,6.415243,375.2917,0,0,0,34.21463,0,0,0,0,0,0,0,795.4901,384.9146,0,0,0,0,0,712.8047,0,0,0,0,0,0,0,0,0,0,0,1.782012,0,44.6215764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.58633,0,0,0,0,0,0,0,0,19.60213,92.37949,28.51219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.653,0,0,0,0,0,0,0,0,0,0,102.1018,16.33628,0,0,0,0,0,0,0,0,0,64.15242,0,0,0,0,0,0,14.7016,0,0,0,0,0,0,0,0,0,0,0.6949846,0,0,68.42925,0,0,0,146.6952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.46035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.05716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.603811,0,0,0,0,0,0,0,0,1.283049,0,0,0,0,0,0,0,0,0,0,24.05716,38.49146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.39658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479.0048,0
GREGOIRE LAKE,2017-09-24,Sep,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3849146,0,0,0,0,0,0,1170.14,61.58633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.97097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.74029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.97486,0,0,0,0,0,0,0,0,0,0,0,749.5086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.840852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.96192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7698292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.69207,0,0,0,0,0,0,0,0,0,0,0,0,125.2826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.8515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268.222,0
GULL LAKE,2011-07-06,Jul,Biomass,0,0,0,0,160.3811,0,0,0,0,0,0,0,0,0,0,0,354.0145,72.17149,0,0,0,0,0,24.50442,0,0,0,0,0,1.44343,0,0,0,0,0,0,3.421463,0,0,0,0,0,1.684001,0,0,57.93766,0,0,0,0,0,0,61.58633,0,0,0,2.138414,0,0,0,0,0,0,0,0,19.24573,0,0,0,0,0,17.10731,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.09779,0,0,5409.386,0,0,4.330289,0,0,0,0,0,0,53.46036,0,0,17.22967,0,0,0,0,92.3795,0,0,0,0,5.815733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.421463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4276828,0,0,0,0,10.26439,0,0,0,0,0,0,0,0,0,23.09487,0,39.69432,0,92.37949,0,0,0,0,0,0,0,0,0,0,0,0,0,24.05716,0,0,0,0,0,0,0,0,0,0,0,0,14738.17,0,0,0,0,8.660578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.343,0,0,0,0,0,0,0,0,0,10.02382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.68585,0,0,0,0,0,0,0,10.69207,0,0,0,0,0,513.2194,0
GULL LAKE,2011-08-09,Aug,Biomass,0,0,0,0,0,0,0,0,0,0,0,1.202858,0,0,0,0,230.9487,11.54744,0,8.660578,0,0,0,0,0,0,0,0,0,1.44343,0,0,0,0,0,0,0,0,0,0,0,0,10.69207,0,0,73.561451,0,0,0,0,3.007145,0,0,0,19.2455,0,3.635304,0,0,0,0,0,0,0,0,0,0,26.94402,0,0,0,34.21463,0,0,204.3255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173.562,0,0,13.68585,0,0,0,0,0,0,0,0,0,0,13330.41,0,0,0,242.4962,0,0,0,0,0,0,0,0,0,0,0,0,2.138414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750.535,0,0,0,0,0,0,0,0,2.165144,0,0,0,615.8633,0,0,0,15.71735,82.1151,0,0,0,0,0,0,0,0,24.05716,0,27.66574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.3525,0,0,0,0,0,0,0,0,0,0,0,0,7641.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.60578,366.7381,0,0,0,0,0,0,0,0,20.04763,0,0,0,0,26.73018,0,0,0,0,0,0,0,0,0,0,0,0,5.773718,1.670636,0,0,0,0,0,0,0,0,0,0,0,0,0,1111.975,0
GULL LAKE,2011-09-13,Sep,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.6097,180.4287,0,0.3608574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3742225,0,0,49.397366,0,0,0,0,0.4276828,0,0,0,0,0,3.528384,0,0,0,0,0,0,0,0,0,0,0,0,0,271.044,40.20219,0,0,0,0,0,0,0,0,0,0,0,0,9.622865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.05716,0,0,91.68451,0,0,1.684001,0,0,0,0,0,0,0,0,801.9054,0,541.5477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.710731,0,0,0,577.3719,149.689,0,0,0,0,0,0,0,0,0,0,0,0,0,195.0234,0,0,0,28.86859,27.79939,0,0,0,0,0,0,0,230.5211,64.15244,0,70.3672,13.23144,160.3811,0,0,0,0,0,0,0,0,0,0,0,0,0,104.2477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.9031,615.8633,0,0,0,0,128.3049,0,0,0,0.6415243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.553657,0,115.4744,0,0,0,0,0,0,0,0,12.83049,0,0,0,0,0,256.6097,0
HALF MOON LAKE,2017-06-07,Jun,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,141.1353,0,0,380.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3564.024,0,0,0,0,0,0,0,0,0,0,0,0,0,212.297021,0,0,0,0,0,0,0,0,0,0,8.019053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.08455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37856,0,186.2796,0,0,0,0,0,0,0,0,0,0,0,0,0,147.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12178.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08882,0,0,0,0,0,85.53656,0,0,0,0,0,0,0,0,0,0,0,0,65.34512,0,0,0,0,0,0,1.425609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.7621,0,0,19436.051,0,0,35.64024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.22275,0,0,0,0,0,0,0,0,0,85.53656,0,0,0,0,15.2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HALF MOON LAKE,2017-07-05,Jul,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,10213.07,0,0,107.7761,8.660578,188.1805,0,0,0,0,46.5584,0,0,0,0,0,0,0,1069.207,0,0,0,0,0,0,0,0,0,0,0.6949846,0,31.43469,48.59546,0,0,0,0,0,0,0,0,0,0,3.608574,0,0,0,0,0,0,0,0,0,34.21463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.849146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672.16,34.21463,0,0,0,2771.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.773718,0,0,0,0,0,0,0,0,0,0,0,0,29.40319,0,0,0,0,0,0,0,0,0,0,0,0,0,54.7434,0,0,161.9849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8553657,0,0,1.44343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.30804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.22864,0,0,44430.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HALF MOON LAKE,2017-08-03,Aug,Biomass,4.356341,0,0,0,0,0,0,0,0,0,0,0,0,2152.154,0,0,466.1743,44.26517,1474.365217,0,0,38.49146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8553657,0,38.42018,54.529561,0,0,0,0,0,0,0,0,22.80975,0,28.86859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.981339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12625.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.657631,0,0,76.98291,0,0,0,0,0,0,0,0,0,0,0,0,49.00533,0,0,0,2.851219,0,0,0,0,0,0,0,0,0,145.9824,0,0,652.2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.706585,0,0,0,0,12.47408,12.83048,0,0,0,0,0,0,0,0,0,0,0,0,34.03392,0,0,0,57.02438,0,0,80.83205,0,0,26.73018,0,0,0,0,0,0,0,0,0,0,0,0,21.38414,0,42.76828,13837.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.93365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.80975,0,0,0,0,63.86731,0,0,0,0,0,0,0,0,45.6195,0,0,0,0
HALF MOON LAKE,2017-09-06,Sep,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,6674.418,57.73718,0,436.2365,17.32116,3.421463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.6952,0,0,0,0,0,40.09527,37.63609,125.7388,0,0,0,0,0,0,0,0,0,0,38.49146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.9396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.21463,0,0,0,0,0,0,0,0,0,0,0,0,28.86859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.518,419.1292,0,0,0,32.67256,0,0,73.34761,0,0,0,0,0,0,0,0,0,0,0,0,117.6128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3351.964,0,0,0,106.9207,0,0,0,0,34.21463,0,0,0,0,0,0,0,0,2.566097,0,0,0,0,0,19.24573,0,0,2.886859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.39658,6.415243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.343,0,232.5525,17154.36,0,0,1834.759,0,112.2667,0,0,0,0,0,0,0,0,0,0,0,0,0,47.90048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.4744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011.82,0,0,0,0,0,0,0,0,0,64.15243,64.15243,0,0
HAUNTED LAKE (NEAR ALIX),2017-06-18,Jun,Biomass,0,0,0,0,0,801.9054,0,0,0,0,0,0,0,5138.61,0,0,1612.364,144.343,126.968338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.4573,73.34761,0,1.283049,0,31.43469,0,0,0,37.63609,295.368448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.689,107.7761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.736004,0,444.7902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341065.1,0,0,0,0,38799.39,0,0,0,0,0,0,0,0,628.6938,0,0,0,946.48331,0,356.2598,369.518,0,0,0,0,0,0,0,0,0,0,0,0,58.80639,0,0,10.10401,0,0,0,0,0,0,0,0,0,0,0,0,0,752.1872,0,0,0,0,0,0,0,0,22.23951,1950.234,54.7434,0,0,0,0,0,0,61.58633,0,0,81.79434,0,37.63609,205.4481,0,0,9.622864,0,0,0,0,0,0,0,24.81073,0,182.40476,0,0,0,0,0,0,20.52878,26.94402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23772.32,0,0,134.7201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.27218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.8585,224.10581,0,2401.867,0,0,0,0,0,0,0,161.7292,0,0,0,0,0,0,0,0
HAUNTED LAKE (NEAR ALIX),2017-07-31,Jul,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,7055.484,0,0,769.8292,0,2557.222032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9689,0,0,172.8908,0,0,0,0,0,0,0,0,0,0,19.24573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821.1511,0,0,338.7248,0,0,0,0,0,0,0,0,0,0,0,0,26.94402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21247.29,0,0,0,0,0,0,6.736004,0,0,0,0,0,0,0,0,0,0,22.97289,0,0,146.6952,0,0,0,0,0,0,0,0,0,0,0,0,58.80639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939.8331,0,0,0,0,0,0,0,0,0,109.4868,13.68585,0,0,0,0,0,9.622864,16.03811,0,0,25.66097,0,13.68585,461.8975,0,0,0,0,92.37949,0,0,0,0,0,0,0,129.87344,0,0,0,129.9087,0,0,5.98756,26.94402,0,64.15243,0,0,0,0,0,0,0,0,0,0,0,0,64.15243,224.5335,0,93366.17,0,0,128.3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.5521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.42925,0,1662.831,6.842926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAUNTED LAKE (NEAR ALIX),2017-08-16,Aug,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,6766.798,0,0,269.4402,0,1504.427716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.49146,0,53.46036,0,0,0,0,0,0,403.4119,259.3362,0,0,0,0,0,0,0,0,0,0,24.05716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.21463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.67256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2346.375,0,0,0,0,0,0,0,0,13.68585,27.3717,0,0,0,0,0,0,0,8.019053,0,0,25.66097,0,0,211.703,0,0,0,0,0,0,0,0,0,0,0,0,77.59733,0,57.63027,0,0,0,0,0,0,0,32.07621,0,0,0,0,0,0,0,0,0,0,0,0,14.7016,0,0,210865.851,0,0,192.4573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.60578,0,0,0,0,0,0,0,0,0,138.5692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739.0359,0,0,0,0,0,0,0,0,34.64231,0,0,0,0,0,0,0
HAUNTED LAKE (NEAR ALIX),2017-09-15,Sep,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,13125.59,0,0,114.0488,19.24573,1425.60938,0,641.5242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.31857,0,0,0,0,87.31857,0,0,0,0,0,0,0,0,0,0,24.05716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.6683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47002.34,0,0,0,0,0,0,0,0,11.40488,376.3609,0,0,0,0,0,0,0,8.553657,0,0,0,0,45.6195,96.22864,0,0,0,0,0,0,0,0,0,0,0,0,326.7256,0,0,0,0,0,0,11.22667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15054.44,0,0,887.4419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.51949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0488,0,0,237.1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUTCH LAKE,2017-07-19,Jul,Biomass,0,0,0,0,0,0,0,0,0,0,0,1.804287,251572.5,0,0,0,0,0,13.177978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.68451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.6652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
